account_id,observation_date,is_churn,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure,adview_per_post,reply_per_message,like_per_post,post_per_message,unfriend_per_newfriend,dislike_pcnt,unfriend_per_newfriend_scaled,newfriend_pcnt_chng,days_since_newfriend,unfriend_28day_avg_84day_obs,unfriend_28day_avg_84day_obs_scaled
5301,2020-04-03,False,65.0,2.0,42.0,42.0,14.0,0.0,4.0,1.0,81.0,1.0,0.25,1.5476191,10.5,0.0,0.17721519,0.0,-0.6,0.0,0.0,0.0
5305,2020-04-03,False,35.0,2.0,10.0,19.0,3.0,0.0,94.0,50.0,81.0,1.9,0.5319149,3.5,0.10638298,0.0,0.078947365,0.0,0.0,0.0,0.0,0.0
5312,2020-04-03,False,65.0,5.0,70.0,84.0,31.0,0.0,47.0,16.0,81.0,1.2,0.34042552,0.9285714,1.4893616,0.0,0.32291666,0.0,-0.375,0.0,0.0,0.0
5327,2020-04-03,False,14.0,5.0,6.0,13.0,24.0,0.0,160.0,95.0,81.0,2.1666667,0.59375,2.3333333,0.0375,0.0,0.6315789,0.0,4.0,0.0,0.0,0.0
5328,2020-04-03,False,117.0,6.0,61.0,13.0,4.0,0.0,24.0,14.0,81.0,0.21311475,0.5833333,1.9180328,2.5416667,0.0,0.03305785,0.0,-0.3333333,0.0,0.0,0.0
5363,2020-04-03,False,6.0,7.0,15.0,34.0,12.0,0.0,157.0,79.0,81.0,2.2666667,0.50318474,0.4,0.0955414,0.0,0.6666667,0.0,-0.3,0.0,0.0,0.0
5409,2020-04-03,False,228.0,3.0,30.0,48.0,9.0,0.0,5.0,0.0,81.0,1.6,0.0,7.6,6.0,0.0,0.03797468,0.0,-0.39999998,0.0,0.0,0.0
5419,2020-04-03,False,7.0,3.0,8.0,71.0,0.0,0.0,24.0,15.0,81.0,8.875,0.625,0.875,0.33333334,0.0,0.0,0.0,-0.5,0.0,0.0,0.0
5448,2020-04-03,False,25.0,2.0,24.0,9.0,4.0,0.0,6.0,7.0,81.0,0.375,1.1666666,1.0416666,4.0,0.0,0.13793103,0.0,-0.5,0.0,0.0,0.0
5456,2020-04-03,False,829.0,74.0,250.0,273.0,20.0,0.0,21.0,7.0,81.0,1.092,0.33333334,3.316,11.904762,0.0,0.023557127,0.0,-0.12941176,0.0,0.0,0.0
5540,2020-04-03,False,59.0,1.0,17.0,12.0,14.0,0.0,62.0,26.0,81.0,0.7058824,0.41935483,3.4705882,0.27419356,0.0,0.19178082,0.0,-0.5,0.0,0.0,0.0
5565,2020-04-03,False,66.0,10.0,45.0,45.0,16.0,0.0,37.0,13.0,81.0,1.0,0.35135135,1.4666667,1.2162162,0.0,0.19512194,0.0,0.111111164,0.0,0.0,0.0
5633,2020-04-03,False,15.0,3.0,9.0,7.0,3.0,0.0,152.0,73.0,81.0,0.7777778,0.48026314,1.6666666,0.059210528,0.0,0.16666667,0.0,-0.39999998,0.0,0.0,0.0
5665,2020-04-03,False,680.0,26.0,163.0,644.0,75.0,0.0,190.0,112.0,81.0,3.9509203,0.58947366,4.171779,0.8578947,0.0,0.09933775,0.0,0.36842108,0.0,0.0,0.0
5720,2020-04-03,False,469.0,12.0,348.0,62.0,2.0,0.0,30.0,3.0,81.0,0.17816092,0.1,1.3477012,11.6,0.0,0.0042462847,0.0,0.33333337,0.0,0.0,0.0
5787,2020-04-03,False,9.0,1.0,8.0,8.0,25.0,0.0,16.0,11.0,81.0,1.0,0.6875,1.125,0.5,0.0,0.7352941,0.0,0.0,0.0,0.0,0.0
5797,2020-04-03,False,157.0,13.0,46.0,97.0,6.0,1.0,3.0,2.0,81.0,2.1086957,0.6666667,3.4130435,15.333333,0.07692308,0.036809817,0.0,0.29999995,0.0,0.0,0.0
5831,2020-04-03,False,14.0,2.0,10.0,28.0,13.0,0.0,33.0,19.0,81.0,2.8,0.57575756,1.4,0.3030303,0.0,0.4814815,0.0,0.0,0.0,0.0,0.0
5859,2020-04-03,False,84.0,9.0,34.0,5.0,5.0,1.0,9.0,1.0,81.0,0.14705883,0.11111111,2.4705882,3.7777777,0.11111111,0.056179777,0.0,0.79999995,0.0,0.0,0.0
5873,2020-04-03,False,8.0,10.0,20.0,13.0,3.0,0.0,54.0,25.0,81.0,0.65,0.46296296,0.4,0.37037036,0.0,0.27272728,0.0,0.6666666,0.0,0.0,0.0
5887,2020-04-03,False,22.0,4.0,9.0,3.0,25.0,0.0,1.0,0.0,81.0,0.33333334,0.0,2.4444444,9.0,0.0,0.5319149,0.0,1.0,0.0,0.0,0.0
5954,2020-04-03,False,49.0,2.0,23.0,53.0,7.0,0.0,101.0,44.0,81.0,2.3043478,0.43564355,2.1304348,0.22772278,0.0,0.125,0.0,0.0,0.0,0.0,0.0
5991,2020-04-03,False,47.0,22.0,60.0,88.0,17.0,0.0,3.0,5.0,81.0,1.4666667,1.6666666,0.78333336,20.0,0.0,0.265625,0.0,0.57142854,0.0,0.0,0.0
6029,2020-04-03,False,9.0,0.0,11.0,8.0,2.0,1.0,194.0,94.0,81.0,0.72727275,0.48453608,0.8181818,0.05670103,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0
6059,2020-04-03,False,21.0,3.0,34.0,45.0,11.0,0.0,96.0,18.0,81.0,1.3235294,0.1875,0.61764705,0.35416666,0.0,0.34375,0.0,2.0,0.0,0.0,0.0
6074,2020-04-03,False,41.0,2.0,12.0,14.0,11.0,0.0,12.0,4.0,81.0,1.1666666,0.33333334,3.4166667,1.0,0.0,0.21153846,0.0,-0.3333333,0.0,0.0,0.0
6080,2020-04-03,False,12.0,2.0,2.0,19.0,8.0,1.0,30.0,14.0,81.0,9.5,0.46666667,6.0,0.06666667,0.5,0.4,0.0,-0.3333333,0.0,0.0,0.0
6094,2020-04-03,False,256.0,6.0,17.0,78.0,2.0,0.0,15.0,4.0,81.0,4.5882354,0.26666668,15.058824,1.1333333,0.0,0.007751938,0.0,1.0,0.0,0.0,0.0
6194,2020-04-03,False,6.0,0.0,0.0,0.0,12.0,0.0,6.0,1.0,81.0,0.0,0.16666667,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
6311,2020-04-03,False,35.0,6.0,12.0,57.0,4.0,1.0,3.0,0.0,81.0,4.75,0.0,2.9166667,4.0,0.16666667,0.102564104,0.0,0.0,0.0,0.0,0.0
6318,2020-04-03,False,215.0,4.0,13.0,68.0,16.0,0.0,119.0,54.0,81.0,5.230769,0.45378152,16.538462,0.1092437,0.0,0.06926407,0.0,-0.6,0.0,0.0,0.0
6416,2020-04-03,False,7.0,13.0,16.0,57.0,14.0,0.0,13.0,14.0,81.0,3.5625,1.0769231,0.4375,1.2307693,0.0,0.6666667,0.0,0.18181813,0.0,0.0,0.0
6422,2020-04-03,False,15.0,3.0,7.0,11.0,1.0,1.0,41.0,27.0,81.0,1.5714285,0.6585366,2.142857,0.17073171,0.33333334,0.0625,0.0,0.0,0.0,0.0,0.0
6476,2020-04-03,False,7.0,2.0,27.0,16.0,55.0,0.0,6.0,3.0,81.0,0.5925926,0.5,0.25925925,4.5,0.0,0.88709676,0.0,1.0,0.0,0.0,0.0
6488,2020-04-03,False,9.0,1.0,50.0,15.0,13.0,0.0,19.0,9.0,81.0,0.3,0.47368422,0.18,2.631579,0.0,0.59090906,0.0,0.0,0.0,0.0,0.0
6585,2020-04-03,False,76.0,4.0,11.0,19.0,38.0,0.0,61.0,17.0,81.0,1.7272727,0.27868852,6.909091,0.18032786,0.0,0.33333334,0.0,0.33333337,0.0,0.0,0.0
6704,2020-04-03,False,6.0,1.0,5.0,10.0,2.0,0.0,56.0,6.0,81.0,2.0,0.10714286,1.2,0.08928572,0.0,0.25,0.0,-0.5,0.0,0.0,0.0
6815,2020-04-03,False,15.0,0.0,3.0,5.0,2.0,0.0,19.0,6.0,81.0,1.6666666,0.31578946,5.0,0.15789473,0.0,0.11764706,0.0,0.0,0.0,0.0,0.0
6850,2020-04-03,False,76.0,5.0,11.0,32.0,4.0,0.0,18.0,3.0,81.0,2.909091,0.16666667,6.909091,0.6111111,0.0,0.05,0.0,1.5,0.0,0.0,0.0
6851,2020-04-03,False,11.0,3.0,3.0,23.0,2.0,2.0,45.0,3.0,81.0,7.6666665,0.06666667,3.6666667,0.06666667,0.6666667,0.15384616,0.0,2.0,0.0,0.0,0.0
6964,2020-04-03,False,126.0,6.0,27.0,54.0,26.0,0.0,195.0,82.0,81.0,2.0,0.42051283,4.6666665,0.13846155,0.0,0.17105263,0.0,-0.45454544,0.0,0.0,0.0
6977,2020-04-03,True,29.0,6.0,18.0,16.0,4.0,0.0,25.0,12.0,81.0,0.8888889,0.48,1.6111112,0.72,0.0,0.121212125,0.0,0.5,0.0,0.0,0.0
6979,2020-04-03,False,11.0,2.0,32.0,44.0,9.0,0.0,4.0,1.0,81.0,1.375,0.25,0.34375,8.0,0.0,0.45,0.0,1.0,0.0,0.0,0.0
7033,2020-04-03,False,22.0,2.0,5.0,12.0,3.0,1.0,80.0,43.0,81.0,2.4,0.5375,4.4,0.0625,0.5,0.12,0.0,-0.3333333,0.0,0.0,0.0
7049,2020-04-03,False,120.0,7.0,109.0,117.0,17.0,0.0,24.0,5.0,81.0,1.0733945,0.20833333,1.1009175,4.5416665,0.0,0.124087594,0.0,-0.3,0.0,0.0,0.0
7055,2020-04-03,False,48.0,9.0,1.0,101.0,41.0,0.0,36.0,9.0,81.0,101.0,0.25,48.0,0.027777778,0.0,0.46067417,0.0,-0.3076923,0.0,0.0,0.0
7064,2020-04-03,False,32.0,2.0,4.0,6.0,35.0,1.0,9.0,2.0,81.0,1.5,0.22222222,8.0,0.44444445,0.5,0.52238804,0.0,-0.3333333,0.0,0.0,0.0
7099,2020-04-03,False,78.0,5.0,64.0,19.0,3.0,1.0,11.0,2.0,81.0,0.296875,0.18181819,1.21875,5.818182,0.2,0.037037037,0.0,-0.28571427,0.0,0.0,0.0
7112,2020-04-03,False,15.0,2.0,3.0,6.0,1.0,1.0,65.0,33.0,81.0,2.0,0.50769234,5.0,0.046153847,0.5,0.0625,0.0,1.0,0.0,0.0,0.0
7114,2020-04-03,False,21.0,9.0,20.0,4.0,7.0,0.0,67.0,25.0,81.0,0.2,0.37313432,1.05,0.29850745,0.0,0.25,0.0,0.125,0.0,0.0,0.0
7121,2020-04-03,False,7.0,8.0,38.0,34.0,2.0,0.0,55.0,19.0,81.0,0.8947368,0.34545454,0.18421052,0.6909091,0.0,0.22222222,0.0,-0.38461536,0.0,0.0,0.0
7125,2020-04-03,False,11.0,0.0,6.0,6.0,3.0,0.0,32.0,5.0,81.0,1.0,0.15625,1.8333334,0.1875,0.0,0.21428572,0.0,-1.0,0.0,0.0,0.0
7197,2020-04-03,False,51.0,9.0,14.0,13.0,14.0,2.0,175.0,89.0,81.0,0.9285714,0.50857145,3.642857,0.08,0.22222222,0.21538462,0.0,0.5,0.0,0.0,0.0
7245,2020-04-03,False,68.0,9.0,14.0,7.0,11.0,1.0,27.0,10.0,81.0,0.5,0.37037036,4.857143,0.5185185,0.11111111,0.1392405,0.0,-0.35714287,0.0,0.0,0.0
7306,2020-04-03,False,15.0,10.0,28.0,13.0,3.0,0.0,19.0,2.0,81.0,0.4642857,0.10526316,0.53571427,1.4736842,0.0,0.16666667,0.0,0.6666666,0.0,0.0,0.0
7308,2020-04-03,False,24.0,4.0,7.0,17.0,0.0,1.0,8.0,3.0,81.0,2.4285715,0.375,3.4285715,0.875,0.25,0.0,0.0,3.0,0.0,0.0,0.0
7326,2020-04-03,False,59.0,12.0,38.0,9.0,14.0,0.0,13.0,5.0,81.0,0.23684211,0.3846154,1.5526316,2.9230769,0.0,0.19178082,0.0,1.4000001,0.0,0.0,0.0
7403,2020-04-03,False,335.0,12.0,46.0,43.0,47.0,1.0,12.0,7.0,81.0,0.9347826,0.5833333,7.2826085,3.8333333,0.083333336,0.12303665,0.0,0.71428573,0.0,0.0,0.0
7409,2020-04-03,False,179.0,12.0,128.0,1310.0,44.0,1.0,188.0,86.0,81.0,10.234375,0.4574468,1.3984375,0.68085104,0.083333336,0.19730942,0.0,-0.19999999,0.0,0.0,0.0
7431,2020-04-03,False,6.0,0.0,10.0,1.0,18.0,0.0,10.0,5.0,81.0,0.1,0.5,0.6,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
7459,2020-04-03,False,384.0,44.0,148.0,446.0,292.0,0.0,236.0,110.0,81.0,3.0135136,0.4661017,2.5945945,0.62711865,0.0,0.43195266,0.0,0.22222221,0.0,0.0,0.0
7513,2020-04-03,False,91.0,13.0,11.0,80.0,44.0,0.0,116.0,48.0,81.0,7.2727275,0.41379312,8.272727,0.094827585,0.0,0.32592592,0.0,0.0,0.0,0.0,0.0
7527,2020-04-03,True,101.0,8.0,3.0,46.0,10.0,0.0,438.0,152.0,81.0,15.333333,0.34703195,33.666668,0.006849315,0.0,0.09009009,0.0,-0.4285714,0.0,0.0,0.0
7609,2020-04-03,False,27.0,4.0,16.0,13.0,15.0,0.0,4.0,1.0,81.0,0.8125,0.25,1.6875,4.0,0.0,0.35714287,0.0,1.0,0.0,0.0,0.0
7614,2020-04-03,False,37.0,10.0,6.0,18.0,5.0,1.0,43.0,4.0,81.0,3.0,0.093023255,6.1666665,0.13953489,0.1,0.11904762,0.0,-0.23076922,0.0,0.0,0.0
7693,2020-04-03,False,6.0,0.0,3.0,1.0,5.0,1.0,3.0,2.0,81.0,0.33333334,0.6666667,2.0,1.0,0.0,0.45454547,0.0,0.0,0.0,0.0,0.0
7717,2020-04-03,False,38.0,7.0,18.0,7.0,16.0,0.0,0.0,0.0,81.0,0.3888889,0.0,2.1111112,0.0,0.0,0.2962963,0.0,0.75,0.0,0.0,0.0
7736,2020-04-03,False,201.0,37.0,129.0,64.0,24.0,0.0,18.0,0.0,81.0,0.49612403,0.0,1.5581396,7.1666665,0.0,0.10666667,0.0,0.15625,0.0,0.0,0.0
7751,2020-04-03,False,43.0,13.0,59.0,32.0,22.0,0.0,17.0,2.0,81.0,0.5423729,0.11764706,0.7288136,3.4705882,0.0,0.33846155,0.0,-0.38095236,0.0,0.0,0.0
7776,2020-04-03,False,15.0,1.0,2.0,13.0,15.0,1.0,14.0,2.0,81.0,6.5,0.14285715,7.5,0.14285715,1.0,0.5,0.0,0.0,0.0,0.0,0.0
7824,2020-04-03,False,62.0,2.0,37.0,27.0,3.0,0.0,8.0,12.0,81.0,0.7297297,1.5,1.6756756,4.625,0.0,0.046153847,0.0,1.0,0.0,0.0,0.0
7841,2020-04-03,False,506.0,10.0,118.0,131.0,7.0,0.0,3.0,1.0,81.0,1.1101695,0.33333334,4.2881355,39.333332,0.0,0.013645224,0.0,-0.090909064,0.0,0.0,0.0
7863,2020-04-03,False,80.0,3.0,68.0,85.0,17.0,0.0,21.0,19.0,81.0,1.25,0.9047619,1.1764706,3.2380953,0.0,0.17525773,0.0,0.0,0.0,0.0,0.0
7909,2020-04-03,False,7.0,2.0,3.0,12.0,6.0,0.0,35.0,16.0,81.0,4.0,0.45714286,2.3333333,0.08571429,0.0,0.46153846,0.0,0.0,0.0,0.0,0.0
7926,2020-04-03,False,95.0,9.0,167.0,35.0,12.0,0.0,25.0,11.0,81.0,0.20958084,0.44,0.56886226,6.68,0.0,0.11214953,0.0,0.79999995,0.0,0.0,0.0
7968,2020-04-03,False,11.0,6.0,9.0,6.0,1.0,0.0,7.0,0.0,81.0,0.6666667,0.0,1.2222222,1.2857143,0.0,0.083333336,0.0,1.0,0.0,0.0,0.0
8037,2020-04-03,False,531.0,14.0,70.0,95.0,12.0,0.0,46.0,30.0,81.0,1.3571428,0.65217394,7.5857143,1.5217391,0.0,0.022099448,0.0,0.27272725,0.0,0.0,0.0
8039,2020-04-03,True,31.0,0.0,21.0,9.0,4.0,0.0,15.0,1.0,81.0,0.42857143,0.06666667,1.4761904,1.4,0.0,0.114285715,0.0,0.0,0.0,0.0,0.0
8049,2020-04-03,False,78.0,7.0,63.0,17.0,30.0,0.0,10.0,5.0,81.0,0.26984128,0.5,1.2380953,6.3,0.0,0.2777778,0.0,2.5,0.0,0.0,0.0
8065,2020-04-03,False,8.0,1.0,3.0,1.0,0.0,0.0,17.0,8.0,81.0,0.33333334,0.47058824,2.6666667,0.1764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8068,2020-04-03,False,8.0,0.0,1.0,1.0,24.0,1.0,104.0,40.0,81.0,1.0,0.3846154,8.0,0.009615385,0.0,0.75,0.0,-1.0,0.0,0.0,0.0
8102,2020-04-03,False,60.0,5.0,48.0,29.0,8.0,0.0,3.0,0.0,81.0,0.6041667,0.0,1.25,16.0,0.0,0.11764706,0.0,1.5,0.0,0.0,0.0
8114,2020-04-03,False,261.0,13.0,60.0,95.0,11.0,1.0,383.0,174.0,81.0,1.5833334,0.4543081,4.35,0.15665796,0.07692308,0.040441178,0.0,0.18181813,0.0,0.0,0.0
8144,2020-04-03,False,347.0,7.0,47.0,46.0,11.0,0.0,39.0,1.0,81.0,0.9787234,0.025641026,7.382979,1.2051282,0.0,0.030726258,0.0,0.0,0.0,0.0,0.0
8146,2020-04-03,False,27.0,2.0,17.0,1.0,5.0,0.0,9.0,2.0,81.0,0.05882353,0.22222222,1.5882353,1.8888888,0.0,0.15625,0.0,1.0,0.0,0.0,0.0
8186,2020-04-03,False,49.0,16.0,6.0,10.0,2.0,0.0,42.0,8.0,81.0,1.6666666,0.1904762,8.166667,0.14285715,0.0,0.039215688,0.0,0.33333337,0.0,0.0,0.0
8208,2020-04-03,False,67.0,18.0,125.0,30.0,24.0,0.0,6.0,4.0,81.0,0.24,0.6666667,0.536,20.833334,0.0,0.26373628,0.0,-0.21739131,0.0,0.0,0.0
8219,2020-04-03,False,11.0,5.0,7.0,38.0,7.0,0.0,57.0,23.0,81.0,5.428571,0.40350878,1.5714285,0.12280702,0.0,0.3888889,0.0,-0.28571427,0.0,0.0,0.0
8233,2020-04-03,False,31.0,2.0,16.0,8.0,12.0,0.0,10.0,2.0,81.0,0.5,0.2,1.9375,1.6,0.0,0.27906978,0.0,1.0,0.0,0.0,0.0
8268,2020-04-03,False,227.0,29.0,230.0,57.0,67.0,1.0,68.0,7.0,81.0,0.24782608,0.10294118,0.98695654,3.3823528,0.03448276,0.22789116,0.0,0.03571427,0.0,0.0,0.0
8291,2020-04-03,False,113.0,3.0,55.0,47.0,19.0,0.0,4.0,3.0,81.0,0.8545455,0.75,2.0545454,13.75,0.0,0.14393939,0.0,-0.57142854,0.0,0.0,0.0
8313,2020-04-03,False,0.0,1.0,4.0,1.0,16.0,2.0,112.0,69.0,81.0,0.25,0.6160714,0.0,0.035714287,2.0,1.0,0.0,-0.5,0.0,0.0,0.0
8331,2020-04-03,False,40.0,4.0,38.0,25.0,7.0,0.0,49.0,34.0,81.0,0.65789473,0.6938776,1.0526316,0.7755102,0.0,0.14893617,0.0,3.0,0.0,0.0,0.0
8344,2020-04-03,False,21.0,0.0,2.0,2.0,4.0,0.0,28.0,14.0,81.0,1.0,0.5,10.5,0.071428575,0.0,0.16,0.0,-1.0,0.0,0.0,0.0
8360,2020-04-03,False,8.0,1.0,3.0,13.0,2.0,1.0,55.0,15.0,81.0,4.3333335,0.27272728,2.6666667,0.054545455,1.0,0.2,0.0,0.0,0.0,0.0,0.0
8389,2020-04-03,False,87.0,11.0,32.0,46.0,19.0,1.0,7.0,5.0,81.0,1.4375,0.71428573,2.71875,4.571429,0.09090909,0.17924528,0.0,0.100000024,0.0,0.0,0.0
8436,2020-04-03,False,0.0,0.0,3.0,2.0,13.0,0.0,27.0,7.0,81.0,0.6666667,0.25925925,0.0,0.11111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8450,2020-04-03,False,196.0,12.0,40.0,80.0,24.0,1.0,23.0,9.0,81.0,2.0,0.39130434,4.9,1.7391304,0.083333336,0.10909091,0.0,2.0,0.0,0.0,0.0
8459,2020-04-03,False,12.0,5.0,14.0,14.0,2.0,0.0,8.0,2.0,81.0,1.0,0.25,0.85714287,1.75,0.0,0.14285715,0.0,4.0,0.0,0.0,0.0
8487,2020-04-03,False,64.0,1.0,16.0,14.0,9.0,0.0,12.0,6.0,81.0,0.875,0.5,4.0,1.3333334,0.0,0.12328767,0.0,0.0,0.0,0.0,0.0
8491,2020-04-03,False,69.0,6.0,30.0,34.0,12.0,1.0,472.0,134.0,81.0,1.1333333,0.2838983,2.3,0.06355932,0.16666667,0.14814815,0.0,5.0,0.0,0.0,0.0
8505,2020-04-03,False,186.0,2.0,31.0,62.0,13.0,0.0,97.0,13.0,81.0,2.0,0.13402061,6.0,0.31958762,0.0,0.06532663,0.0,-0.3333333,0.0,0.0,0.0
8506,2020-04-03,False,4.0,0.0,2.0,2.0,17.0,1.0,5.0,1.0,81.0,1.0,0.2,2.0,0.4,0.0,0.8095238,0.0,0.0,0.0,0.0,0.0
8548,2020-04-03,False,48.0,2.0,1.0,20.0,6.0,1.0,43.0,23.0,81.0,20.0,0.53488374,48.0,0.023255814,0.5,0.11111111,0.0,-0.3333333,0.0,0.0,0.0
8599,2020-04-03,False,322.0,4.0,215.0,11.0,21.0,0.0,26.0,11.0,81.0,0.05116279,0.42307693,1.4976745,8.269231,0.0,0.06122449,0.0,-0.19999999,0.0,0.0,0.0
8603,2020-04-03,False,7.0,2.0,23.0,0.0,8.0,1.0,12.0,6.0,81.0,0.0,0.5,0.3043478,1.9166666,0.5,0.53333336,0.0,-0.5,0.0,0.0,0.0
8674,2020-04-03,False,65.0,6.0,40.0,13.0,18.0,0.0,43.0,25.0,81.0,0.325,0.5813953,1.625,0.9302326,0.0,0.21686748,0.0,0.0,0.0,0.0,0.0
8791,2020-04-03,False,23.0,7.0,5.0,6.0,3.0,2.0,3.0,2.0,81.0,1.2,0.6666667,4.6,1.6666666,0.2857143,0.115384616,0.0,0.16666663,0.0,0.0,0.0
8850,2020-04-03,False,516.0,8.0,98.0,293.0,58.0,0.0,29.0,2.0,81.0,2.989796,0.06896552,5.265306,3.3793104,0.0,0.101045296,0.0,7.0,0.0,0.0,0.0
8870,2020-04-03,False,23.0,24.0,18.0,11.0,5.0,0.0,1253.0,460.0,81.0,0.6111111,0.36711892,1.2777778,0.014365523,0.0,0.17857143,0.0,0.6,0.0,0.0,0.0
8882,2020-04-03,False,2.0,2.0,33.0,16.0,5.0,0.0,10.0,5.0,81.0,0.4848485,0.5,0.060606062,3.3,0.0,0.71428573,0.0,0.0,0.0,0.0,0.0
8913,2020-04-03,False,100.0,17.0,319.0,210.0,12.0,0.0,136.0,20.0,81.0,0.6583072,0.14705883,0.31347963,2.3455882,0.0,0.10714286,0.0,-0.22727275,0.0,0.0,0.0
8974,2020-04-03,False,2.0,3.0,6.0,1.0,1.0,0.0,97.0,49.0,81.0,0.16666667,0.5051546,0.33333334,0.06185567,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
9032,2020-04-03,False,202.0,13.0,40.0,18.0,2.0,1.0,39.0,32.0,81.0,0.45,0.82051283,5.05,1.0256411,0.07692308,0.009803922,0.0,0.18181813,0.0,0.0,0.0
9051,2020-04-03,False,33.0,3.0,13.0,12.0,6.0,0.0,2.0,4.0,81.0,0.9230769,2.0,2.5384614,6.5,0.0,0.15384616,0.0,-0.25,0.0,0.0,0.0
9113,2020-04-03,False,28.0,5.0,38.0,144.0,7.0,0.0,183.0,84.0,81.0,3.7894738,0.45901638,0.7368421,0.20765027,0.0,0.2,0.0,4.0,0.0,0.0,0.0
9131,2020-04-03,False,23.0,4.0,76.0,40.0,3.0,1.0,62.0,22.0,81.0,0.5263158,0.3548387,0.3026316,1.2258065,0.25,0.115384616,0.0,-0.3333333,0.0,0.0,0.0
9197,2020-04-03,False,15.0,6.0,16.0,14.0,8.0,0.0,6.0,1.0,81.0,0.875,0.16666667,0.9375,2.6666667,0.0,0.3478261,0.0,1.0,0.0,0.0,0.0
9206,2020-04-03,False,46.0,7.0,32.0,25.0,7.0,0.0,0.0,0.0,81.0,0.78125,0.0,1.4375,0.0,0.0,0.13207547,0.0,0.75,0.0,0.0,0.0
9306,2020-04-03,False,71.0,1.0,48.0,15.0,15.0,0.0,24.0,21.0,81.0,0.3125,0.875,1.4791666,2.0,0.0,0.1744186,0.0,0.0,0.0,0.0,0.0
9323,2020-04-03,False,37.0,3.0,77.0,29.0,11.0,0.0,52.0,9.0,81.0,0.37662336,0.17307693,0.48051947,1.4807693,0.0,0.22916667,0.0,-0.57142854,0.0,0.0,0.0
9325,2020-04-03,False,44.0,6.0,6.0,5.0,2.0,0.0,5.0,2.0,81.0,0.8333333,0.4,7.3333335,1.2,0.0,0.04347826,0.0,0.0,0.0,0.0,0.0
9351,2020-04-03,False,81.0,4.0,9.0,14.0,15.0,0.0,32.0,12.0,81.0,1.5555556,0.375,9.0,0.28125,0.0,0.15625,0.0,0.33333337,0.0,0.0,0.0
9394,2020-04-03,False,69.0,6.0,30.0,25.0,50.0,0.0,6.0,3.0,81.0,0.8333333,0.5,2.3,5.0,0.0,0.42016807,0.0,-0.45454544,0.0,0.0,0.0
9438,2020-04-03,False,20.0,3.0,26.0,35.0,14.0,1.0,15.0,4.0,81.0,1.3461539,0.26666668,0.7692308,1.7333333,0.33333334,0.4117647,0.0,-0.6666666,0.0,0.0,0.0
9534,2020-04-03,False,59.0,8.0,12.0,7.0,4.0,0.0,3.0,3.0,81.0,0.5833333,1.0,4.9166665,4.0,0.0,0.06349207,0.0,-0.19999999,0.0,0.0,0.0
9543,2020-04-03,False,120.0,3.0,13.0,5.0,2.0,0.0,6.0,6.0,81.0,0.3846154,1.0,9.230769,2.1666667,0.0,0.016393442,0.0,0.0,0.0,0.0,0.0
9573,2020-04-03,False,20.0,0.0,9.0,9.0,12.0,1.0,32.0,3.0,81.0,1.0,0.09375,2.2222223,0.28125,0.0,0.375,0.0,-1.0,0.0,0.0,0.0
9592,2020-04-03,False,8.0,3.0,9.0,3.0,3.0,0.0,96.0,44.0,81.0,0.33333334,0.45833334,0.8888889,0.09375,0.0,0.27272728,0.0,0.0,0.0,0.0,0.0
9660,2020-04-03,False,42.0,13.0,11.0,30.0,6.0,0.0,17.0,1.0,81.0,2.7272727,0.05882353,3.8181818,0.64705884,0.0,0.125,0.0,0.29999995,0.0,0.0,0.0
9696,2020-04-03,False,25.0,7.0,35.0,35.0,14.0,0.0,150.0,78.0,81.0,1.0,0.52,0.71428573,0.23333333,0.0,0.35897437,0.0,6.0,0.0,0.0,0.0
9697,2020-04-03,False,101.0,8.0,5.0,15.0,5.0,0.0,28.0,6.0,81.0,3.0,0.21428572,20.2,0.17857143,0.0,0.047169812,0.0,1.0,0.0,0.0,0.0
9726,2020-04-03,False,34.0,3.0,24.0,11.0,4.0,0.0,27.0,14.0,81.0,0.45833334,0.5185185,1.4166666,0.8888889,0.0,0.10526316,0.0,0.5,0.0,0.0,0.0
9730,2020-04-03,False,32.0,20.0,119.0,41.0,4.0,0.0,52.0,19.0,81.0,0.34453782,0.3653846,0.26890758,2.2884614,0.0,0.11111111,0.0,-0.047619045,0.0,0.0,0.0
9775,2020-04-03,False,192.0,4.0,68.0,28.0,8.0,0.0,53.0,9.0,81.0,0.4117647,0.16981132,2.8235295,1.2830188,0.0,0.04,0.0,0.0,0.0,0.0,0.0
9822,2020-04-03,False,93.0,12.0,144.0,63.0,46.0,1.0,89.0,8.0,81.0,0.4375,0.08988764,0.6458333,1.6179775,0.083333336,0.33093524,0.0,0.5,0.0,0.0,0.0
9823,2020-04-03,False,155.0,15.0,22.0,27.0,7.0,0.0,38.0,12.0,81.0,1.2272727,0.31578946,7.0454545,0.57894737,0.0,0.043209877,0.0,-0.16666669,0.0,0.0,0.0
